;;Visual Properties;;;;;Labels;;;Graph Metrics;Do Not Edit;;Other Columns;;;;;;;;;;;;
Vertex 1;Vertex 2;Color;Width;Style;Opacity;Visibility;Label;Label Text Color;Label Font Size;Reciprocated?;ID;Dynamic Filter;Add Your Own Columns Here;Relationship;Relationship Date (UTC);Tweet;URLs in Tweet;Domains in Tweet;Hashtags in Tweet;Tweet Date (UTC);Twitter Page for Tweet;Latitude;Longitude;Imported ID;In-Reply-To Tweet ID
hooidonkjan;yookin;;;;;;;;;;;;;Mentions;29-4-2021 12:20;RT @yookin: Kabinet heeft verantwoordelijkheid genomen door af te treden. Maar #functieelders voor @PieterOmtzigt is NA de verkiezingen en…;;;functieelders;29-4-2021 12:20;https://twitter.com/#!/hooidonkjan/status/1387743591259381767;;;1387743591259381767;
hooidonkjan;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 12:03;RT @stomtuut: Haar houding staat me gewoon niet aan. Als of de kamer van haar is. Narcisten in Vak K en @AnneKuik is een narcist in opleidi…;;;;29-4-2021 12:03;https://twitter.com/#!/hooidonkjan/status/1387739277363134468;;;1387739277363134468;
hooidonkjan;f_azarkan;;;;;;;;;;;;;Mentions;29-4-2021 12:06;"RT @Wikavi_NL: @DenkNL @F_azarkan Beste Farid,

Ze kunnen niet meer terug, laat ze maar en zorg alsjeblieft voor nieuwe verkiezingen.
#notu…";;;;29-4-2021 12:06;https://twitter.com/#!/hooidonkjan/status/1387739982811570179;;;1387739982811570179;
hooidonkjan;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @pesla: Ik dacht dat het een goed idee was om even naar het #notulendebat te kijken. Eerste dat ik zie: @AnneKuik die liegt, draait en v…;;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/hooidonkjan/status/1387742011999113218;;;1387742011999113218;
hooidonkjan;pieteromtzigt;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @yookin: @RTLnieuws Kabinet heeft verantwoordelijkheid genomen door af te treden. Maar #functieelders voor 
@PieterOmtzigt is NA de verk…";;;functieelders;29-4-2021 12:14;https://twitter.com/#!/hooidonkjan/status/1387742119662690304;;;1387742119662690304;
hooidonkjan;pieteromtzigt;;;;;;;;;;;;;Mentions;29-4-2021 12:20;RT @yookin: Kabinet heeft verantwoordelijkheid genomen door af te treden. Maar #functieelders voor @PieterOmtzigt is NA de verkiezingen en…;;;functieelders;29-4-2021 12:20;https://twitter.com/#!/hooidonkjan/status/1387743591259381767;;;1387743591259381767;
fawlty07294227;omroepon;;;;;;;;;;;;;Mentions;29-4-2021 12:20;"RT @OmroepON: ""Met deze bende gaat er niks veranderen. Er moet nu een kabinet van nationale eenheid komen en vervolgens nieuwe verkiezingen…";;;;29-4-2021 12:20;https://twitter.com/#!/fawlty07294227/status/1387743631126188034;;;1387743631126188034;
atietwiet;blas789;;;;;;;;;;;;;Replies to;29-4-2021 12:20;@blas789 @PieterOmtzigt En omdat iedereen zo'n beetje hetzelfde zegt of vraagt, duurt dat #notulendebat zolang zond… https://t.co/fMQy9Hxu7b;https://twitter.com/i/web/status/1387743631663112192;twitter.com;notulendebat;29-4-2021 12:20;https://twitter.com/#!/atietwiet/status/1387743631663112192;;;1387743631663112192;1387741504807002113
atietwiet;pieteromtzigt;;;;;;;;;;;;;Mentions;29-4-2021 12:20;@blas789 @PieterOmtzigt En omdat iedereen zo'n beetje hetzelfde zegt of vraagt, duurt dat #notulendebat zolang zond… https://t.co/fMQy9Hxu7b;https://twitter.com/i/web/status/1387743631663112192;twitter.com;notulendebat;29-4-2021 12:20;https://twitter.com/#!/atietwiet/status/1387743631663112192;;;1387743631663112192;1387741504807002113
bvdw42;bvdw42;;;;;;;;;;;;;Tweet;29-4-2021 12:20;Voordeel van woordvoerdSTERS is wel dat je eventuele oortjes beter kunt verbergen #notulendebat;;;notulendebat;29-4-2021 12:20;https://twitter.com/#!/bvdw42/status/1387743682867105796;;;1387743682867105796;
avschoot;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 12:00;RT @tonfvandijk: Het #notulendebat  staat meer in het teken van toekomstige regeringsdeelname dan ieder ander onderwerp.;;;notulendebat;29-4-2021 12:00;https://twitter.com/#!/avschoot/status/1387738638268702720;;;1387738638268702720;
avschoot;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @tonfvandijk: De #VVD steunt de conclusies van de commissie Van Dam nog steeds. Behalve op het enige punt dat Rutte vandaag in de proble…;;;vvd;29-4-2021 12:01;https://twitter.com/#!/avschoot/status/1387738711476080641;;;1387738711476080641;
w12move;avschoot;;;;;;;;;;;;;Mentions;29-4-2021 12:13;"RT @AvSchoot: Wat een doodeng politicus is dhr. Jetten toch. De regering uit de wind houden.

#notulendebat";;;notulendebat;29-4-2021 12:13;https://twitter.com/#!/w12move/status/1387741790913155075;;;1387741790913155075;
w12move;pritt;;;;;;;;;;;;;Mentions;29-4-2021 12:15;RT @Pritt: Kostelijke Vak K-corvee door Rob Jetten. #notulendebat;;;notulendebat;29-4-2021 12:15;https://twitter.com/#!/w12move/status/1387742293726203912;;;1387742293726203912;
w12move;ericjensen020;;;;;;;;;;;;;Mentions;29-4-2021 12:15;RT @EricJensen020: Ongelooflijk. Coalitie-laaf Jetten durft de SP de maat te nemen in het #notulendebat, doet voorkomen alsof Marijnissen d…;;;notulendebat;29-4-2021 12:15;https://twitter.com/#!/w12move/status/1387742414840991745;;;1387742414840991745;
ericakarel1;d66;;;;;;;;;;;;;Mentions;29-4-2021 12:07;Dit debat kijkende kan ik alleen maar concluderen dat de woordvoerders van @cdavandaag @VVD en @D66 #notulendebat,… https://t.co/qAOKZNsuTb;https://twitter.com/i/web/status/1387740260336082948;twitter.com;notulendebat;29-4-2021 12:07;https://twitter.com/#!/ericakarel1/status/1387740260336082948;;;1387740260336082948;
ericakarel1;vvd;;;;;;;;;;;;;Mentions;29-4-2021 12:07;Dit debat kijkende kan ik alleen maar concluderen dat de woordvoerders van @cdavandaag @VVD en @D66 #notulendebat,… https://t.co/qAOKZNsuTb;https://twitter.com/i/web/status/1387740260336082948;twitter.com;notulendebat;29-4-2021 12:07;https://twitter.com/#!/ericakarel1/status/1387740260336082948;;;1387740260336082948;
ericakarel1;cdavandaag;;;;;;;;;;;;;Mentions;29-4-2021 12:07;Dit debat kijkende kan ik alleen maar concluderen dat de woordvoerders van @cdavandaag @VVD en @D66 #notulendebat,… https://t.co/qAOKZNsuTb;https://twitter.com/i/web/status/1387740260336082948;twitter.com;notulendebat;29-4-2021 12:07;https://twitter.com/#!/ericakarel1/status/1387740260336082948;;;1387740260336082948;
w12move;ericakarel1;;;;;;;;;;;;;Mentions;29-4-2021 12:20;RT @EricaKarel1: man man man...waar is die Jetten mee bezig. Wat een idiote vertoning. Fantastisch #Nieuwleiderschap hoor #notulendebat;;;nieuwleiderschap notulendebat;29-4-2021 12:20;https://twitter.com/#!/w12move/status/1387743691201302528;;;1387743691201302528;
w12move;wybrenvanhaga;;;;;;;;;;;;;Mentions;29-4-2021 12:09;RT @VrouwvdVrijheid: Heel goed, @WybrenvanHaga! Ik ben ook wel benieuwd naar de notulen m.b.t de strafzaak van Wilders. Laat ze dat ook maa…;;;;29-4-2021 12:09;https://twitter.com/#!/w12move/status/1387740822485995526;;;1387740822485995526;
w12move;vrouwvdvrijheid;;;;;;;;;;;;;Mentions;29-4-2021 12:09;RT @VrouwvdVrijheid: Heel goed, @WybrenvanHaga! Ik ben ook wel benieuwd naar de notulen m.b.t de strafzaak van Wilders. Laat ze dat ook maa…;;;;29-4-2021 12:09;https://twitter.com/#!/w12move/status/1387740822485995526;;;1387740822485995526;
w12move;vrouwvdvrijheid;;;;;;;;;;;;;Mentions;29-4-2021 12:10;RT @VrouwvdVrijheid: Bergkamp is ontzettend partijdig. Probeert Wilders de mond te snoeren, wat uiteraard niet lukt. Andere voorzitter, asa…;;;;29-4-2021 12:10;https://twitter.com/#!/w12move/status/1387741017877716993;;;1387741017877716993;
w12move;wybrenvanhaga;;;;;;;;;;;;;Mentions;29-4-2021 12:10;RT @lientje1967: @F_azarkan dient motie van wantrouwen in tegen het Kabinet Motie is ondertekend door @BoerBurgerB , @WybrenvanHaga @geertw…;;;;29-4-2021 12:10;https://twitter.com/#!/w12move/status/1387741123980967939;;;1387741123980967939;
w12move;boerburgerb;;;;;;;;;;;;;Mentions;29-4-2021 12:10;RT @lientje1967: @F_azarkan dient motie van wantrouwen in tegen het Kabinet Motie is ondertekend door @BoerBurgerB , @WybrenvanHaga @geertw…;;;;29-4-2021 12:10;https://twitter.com/#!/w12move/status/1387741123980967939;;;1387741123980967939;
w12move;f_azarkan;;;;;;;;;;;;;Mentions;29-4-2021 12:10;RT @lientje1967: @F_azarkan dient motie van wantrouwen in tegen het Kabinet Motie is ondertekend door @BoerBurgerB , @WybrenvanHaga @geertw…;;;;29-4-2021 12:10;https://twitter.com/#!/w12move/status/1387741123980967939;;;1387741123980967939;
w12move;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 12:10;RT @lientje1967: @F_azarkan dient motie van wantrouwen in tegen het Kabinet Motie is ondertekend door @BoerBurgerB , @WybrenvanHaga @geertw…;;;;29-4-2021 12:10;https://twitter.com/#!/w12move/status/1387741123980967939;;;1387741123980967939;
w12move;sonnyspek;;;;;;;;;;;;;Mentions;29-4-2021 12:10;RT @sonnyspek: Rob Jetten kiest echt een beschamende strategie door kritische oppositieleden proberen te tackelen. Volstrekt ongepast. #not…;;;;29-4-2021 12:10;https://twitter.com/#!/w12move/status/1387741198073450499;;;1387741198073450499;
w12move;slaghoedje;;;;;;;;;;;;;Mentions;29-4-2021 12:11;RT @slaghoedje: Robbie is vandaag door Kaag op pad gestuurd om de aandacht te verleggen en de coalitie zoveel mogelijk te ontzien. Zoals ei…;;;;29-4-2021 12:11;https://twitter.com/#!/w12move/status/1387741309717434371;;;1387741309717434371;
w12move;d66;;;;;;;;;;;;;Mentions;29-4-2021 12:15;"RT @geertwilderspvv: Het ware gezicht van @D66:
een partij vol a-liberale, vrijheidsbeperkende en Kamerlid-knevelende opportunisten.  

#no…";;;;29-4-2021 12:15;https://twitter.com/#!/w12move/status/1387742352115212292;;;1387742352115212292;
w12move;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:15;"RT @geertwilderspvv: Het ware gezicht van @D66:
een partij vol a-liberale, vrijheidsbeperkende en Kamerlid-knevelende opportunisten.  

#no…";;;;29-4-2021 12:15;https://twitter.com/#!/w12move/status/1387742352115212292;;;1387742352115212292;
w12move;omroepon;;;;;;;;;;;;;Mentions;29-4-2021 12:15;"RT @OmroepON: ""Ons land verdient een #TweedeKamer die als leeuw van zich afbijt en verdient een kabinet zonder #Rutte en zijn bende,"" zegt…";;;tweedekamer rutte;29-4-2021 12:15;https://twitter.com/#!/w12move/status/1387742380992999425;;;1387742380992999425;
w12move;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 12:16;RT @FemkeMerel: Wow... Dit is echt héél gênant. Wat doet @RobJetten!... Rob, wat doe je! Doorbréék die coalitiedwang nou eens!! Kom op! Laa…;;;;29-4-2021 12:16;https://twitter.com/#!/w12move/status/1387742468138049538;;;1387742468138049538;
w12move;femkemerel;;;;;;;;;;;;;Mentions;29-4-2021 12:16;RT @FemkeMerel: Wow... Dit is echt héél gênant. Wat doet @RobJetten!... Rob, wat doe je! Doorbréék die coalitiedwang nou eens!! Kom op! Laa…;;;;29-4-2021 12:16;https://twitter.com/#!/w12move/status/1387742468138049538;;;1387742468138049538;
w12move;alexanderbakker;;;;;;;;;;;;;Mentions;29-4-2021 12:16;RT @alexanderbakker: De toon is gezet. Jetten wil liever geen debat over ‘opgeklopte ophef’ waar ‘de Kamer al van wist’. #notulendebat;;;notulendebat;29-4-2021 12:16;https://twitter.com/#!/w12move/status/1387742611662909441;;;1387742611662909441;
w12move;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:17;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:17;https://twitter.com/#!/w12move/status/1387742853451894787;;;1387742853451894787;
w12move;vrouwvdvrijheid;;;;;;;;;;;;;Mentions;29-4-2021 12:17;RT @VrouwvdVrijheid: Ze hebben gelijk, doet pijn hè? De waarheid. #notulendebat;;;notulendebat;29-4-2021 12:17;https://twitter.com/#!/w12move/status/1387742917050126341;;;1387742917050126341;
w12move;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:19;RT @VrouwvdVrijheid: #PVV @geertwilderspvv tegen #VVD Sophie Hermans: U bent de vleesgeworden onmacht hier vandaag, u bent de assistent en…;;;pvv vvd;29-4-2021 12:19;https://twitter.com/#!/w12move/status/1387743230263971840;;;1387743230263971840;
w12move;vrouwvdvrijheid;;;;;;;;;;;;;Mentions;29-4-2021 12:19;RT @VrouwvdVrijheid: #PVV @geertwilderspvv tegen #VVD Sophie Hermans: U bent de vleesgeworden onmacht hier vandaag, u bent de assistent en…;;;pvv vvd;29-4-2021 12:19;https://twitter.com/#!/w12move/status/1387743230263971840;;;1387743230263971840;
w12move;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 12:20;RT @tonfvandijk: Wilders benoemt de olifant in de Kamer: Wanneer laat mevrouw Hermans haar rol als politiek assitent van Rutte los? #notule…;;;;29-4-2021 12:20;https://twitter.com/#!/w12move/status/1387743494576422919;;;1387743494576422919;
vieleershans;evanderclooten;;;;;;;;;;;;;Mentions;29-4-2021 12:20;RT @EVanderclooten: #notulendebat WAT HEEFT DIE #D66 MADAME #KAAG TOCH EEN ONGELOOFLIJKE HARDE ARROGANTE #ROTKOP https://t.co/rkc0LPkD2i;;;notulendebat d66 kaag rotkop;29-4-2021 12:20;https://twitter.com/#!/vieleershans/status/1387743702316195846;;;1387743702316195846;
vieleershans;davinasteinweg;;;;;;;;;;;;;Mentions;29-4-2021 12:02;"RT @DavinaSteinweg: Ik zie dat niet Kaag maar Rob Jetten op de sprekerslijst staat vanmiddag tijdens het #notulendebat.

Mooi hoor dat ""nie…";;;notulendebat;29-4-2021 12:02;https://twitter.com/#!/vieleershans/status/1387739167837368322;;;1387739167837368322;
vieleershans;widtvoet;;;;;;;;;;;;;Mentions;29-4-2021 12:06;RT @widtvoet: Procedure om het voltallige kabinet strafrechtelijk te laten vervolgen wegens het plegen van een ambtsmidrijf inzake bewust a…;;;;29-4-2021 12:06;https://twitter.com/#!/vieleershans/status/1387739953220706308;;;1387739953220706308;
vieleershans;donarturito;;;;;;;;;;;;;Mentions;29-4-2021 12:19;RT @DonArturito: Niet premier Kaag maar Rob Jetten staat op de sprekerslijst van #notulendebat. Het nieuwe leiderschap van Kaag bestaat enk…;;;notulendebat;29-4-2021 12:19;https://twitter.com/#!/vieleershans/status/1387743313659301888;;;1387743313659301888;
stafpilot;cortes;;;;;;;;;;;;;Replies to;29-4-2021 12:20;"@Cortes Sowieso gedeelde smart is halve smart. Weer een verdomd goede move van #Rutte.

#notulendebat #vvd #toeslagenaffaire #Ruttedoctrine";;;rutte notulendebat vvd toeslagenaffaire ruttedoctrine;29-4-2021 12:20;https://twitter.com/#!/stafpilot/status/1387743711010902021;;;1387743711010902021;1387740425063129088
stafpilot;niemandsknegt;;;;;;;;;;;;;Replies to;29-4-2021 12:17;@NiemandsKnegt Ja, dit is inderdaad wel even een verschil met #Arib. En dat terwijl #Rutte naar een andere bestuurs… https://t.co/4XB0Ezt1ju;https://twitter.com/i/web/status/1387742953062404097;twitter.com;arib rutte;29-4-2021 12:17;https://twitter.com/#!/stafpilot/status/1387742953062404097;;;1387742953062404097;1387741276058030088
kutkaag;geertwil;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @wilmaborgman: .@PieterOmtzigt is niet tegengewerkt door kaboutertjes maar door CDA ministers @WBHoekstra en @hugodejonge zegt @geertwil…;;;;29-4-2021 12:21;https://twitter.com/#!/kutkaag/status/1387743730371805188;;;1387743730371805188;
kutkaag;hugodejonge;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @wilmaborgman: .@PieterOmtzigt is niet tegengewerkt door kaboutertjes maar door CDA ministers @WBHoekstra en @hugodejonge zegt @geertwil…;;;;29-4-2021 12:21;https://twitter.com/#!/kutkaag/status/1387743730371805188;;;1387743730371805188;
wilmaborgman;wbhoekstra;;;;;;;;;;;;;Mentions;29-4-2021 11:57;@janveerenhuis @WBHoekstra @SigridKaag @markrutte @MarijnissenL Dat zij, @AnneKuik dat wil weten van het kabinet #notulendebat;;;notulendebat;29-4-2021 11:57;https://twitter.com/#!/wilmaborgman/status/1387737826406633476;;;1387737826406633476;1387737308737249284
kutkaag;wbhoekstra;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @wilmaborgman: .@PieterOmtzigt is niet tegengewerkt door kaboutertjes maar door CDA ministers @WBHoekstra en @hugodejonge zegt @geertwil…;;;;29-4-2021 12:21;https://twitter.com/#!/kutkaag/status/1387743730371805188;;;1387743730371805188;
kutkaag;pieteromtzigt;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @wilmaborgman: .@PieterOmtzigt is niet tegengewerkt door kaboutertjes maar door CDA ministers @WBHoekstra en @hugodejonge zegt @geertwil…;;;;29-4-2021 12:21;https://twitter.com/#!/kutkaag/status/1387743730371805188;;;1387743730371805188;
kutkaag;wilmaborgman;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @wilmaborgman: .@PieterOmtzigt is niet tegengewerkt door kaboutertjes maar door CDA ministers @WBHoekstra en @hugodejonge zegt @geertwil…;;;;29-4-2021 12:21;https://twitter.com/#!/kutkaag/status/1387743730371805188;;;1387743730371805188;
tolenaars;minpres;;;;;;;;;;;;;Mentions;29-4-2021 12:06;Ik erger me dood aan dat hautaine lachje van @SigridKaag en de schaamteloze hypocriete tronie van @MinPres Ze denke… https://t.co/4YqsLwakr2;https://twitter.com/i/web/status/1387740100440829953;twitter.com;;29-4-2021 12:06;https://twitter.com/#!/tolenaars/status/1387740100440829953;;;1387740100440829953;
manuelavm4;minpres;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @wilmaborgman: En ook @RobJetten kreeg een telefoontje van een boze @minpres omdat hij ruzie had gemaakt met een PvdA minister. Dat was…;;;;29-4-2021 12:21;https://twitter.com/#!/manuelavm4/status/1387743747719434241;;;1387743747719434241;
wilmaborgman;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 11:57;@janveerenhuis @WBHoekstra @SigridKaag @markrutte @MarijnissenL Dat zij, @AnneKuik dat wil weten van het kabinet #notulendebat;;;notulendebat;29-4-2021 11:57;https://twitter.com/#!/wilmaborgman/status/1387737826406633476;;;1387737826406633476;1387737308737249284
wilmaborgman;marijnissenl;;;;;;;;;;;;;Mentions;29-4-2021 11:57;@janveerenhuis @WBHoekstra @SigridKaag @markrutte @MarijnissenL Dat zij, @AnneKuik dat wil weten van het kabinet #notulendebat;;;notulendebat;29-4-2021 11:57;https://twitter.com/#!/wilmaborgman/status/1387737826406633476;;;1387737826406633476;1387737308737249284
wilmaborgman;sigridkaag;;;;;;;;;;;;;Mentions;29-4-2021 11:57;@janveerenhuis @WBHoekstra @SigridKaag @markrutte @MarijnissenL Dat zij, @AnneKuik dat wil weten van het kabinet #notulendebat;;;notulendebat;29-4-2021 11:57;https://twitter.com/#!/wilmaborgman/status/1387737826406633476;;;1387737826406633476;1387737308737249284
manuelavm4;wilmaborgman;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @wilmaborgman: En ook @RobJetten kreeg een telefoontje van een boze @minpres omdat hij ruzie had gemaakt met een PvdA minister. Dat was…;;;;29-4-2021 12:21;https://twitter.com/#!/manuelavm4/status/1387743747719434241;;;1387743747719434241;
manuelavm4;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @wilmaborgman: En ook @RobJetten kreeg een telefoontje van een boze @minpres omdat hij ruzie had gemaakt met een PvdA minister. Dat was…;;;;29-4-2021 12:21;https://twitter.com/#!/manuelavm4/status/1387743747719434241;;;1387743747719434241;
leroypollie;leroypollie;;;;;;;;;;;;;Tweet;29-4-2021 12:03;De heer Azarkan somt het mooi op. #Kuik #notulendebat;;;kuik notulendebat;29-4-2021 12:03;https://twitter.com/#!/leroypollie/status/1387739191354839041;;;1387739191354839041;
leroypollie;sunita_biharie;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @Sunita_Biharie: #Jetten is nou serieus #Marijnissen aan het uitleggen dat we niet met beeldvorming bezig moeten zijn maar voor mensen o…;;;jetten marijnissen;29-4-2021 12:21;https://twitter.com/#!/leroypollie/status/1387743755441168387;;;1387743755441168387;
harrylakenman;ewaldeng;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"RT @ewaldeng: Rutte Kaag en Hoekstra moeten weg #notulendebat
Lees hier waarom
https://t.co/y0irB73rXy";https://www.groene.nl/artikel/vreemde-ogen-2021-04-26;groene.nl;notulendebat;29-4-2021 12:21;https://twitter.com/#!/harrylakenman/status/1387743760033927175;;;1387743760033927175;
teun246893;rkemp59;;;;;;;;;;;;;Mentions;29-4-2021 12:12;"RT @rkemp59: Wilders in het #notulendebat: ""Van mij mogen ze allemaal achter de tralies: https://t.co/823O3Rk9Wl";;;notulendebat;29-4-2021 12:12;https://twitter.com/#!/teun246893/status/1387741686902702088;;;1387741686902702088;
teun246893;zegmaar_lydela;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @zegmaar_LydeLa: Terwijl Vak12 ons wekenlang afleidde met de #toeslagenaffaire en nu het #notulendebat word ons het #vaccinatiepaspoort,…;;;toeslagenaffaire notulendebat vaccinatiepaspoort;29-4-2021 12:21;https://twitter.com/#!/teun246893/status/1387743760499552257;;;1387743760499552257;
cryptojunior6;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @geertwilderspvv: Een ministerraad vol incompetente bange mensen, narcisten, egoïsten die vooral bezig waren hun eigen hachje te redden.…;;;;29-4-2021 12:21;https://twitter.com/#!/cryptojunior6/status/1387743773464174595;;;1387743773464174595;
jwgerritsenvand;markdehollander;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"RT @markdehollander: Culturele appropriatie is meestal geen succes.
#notulendebat https://t.co/XqNzO2tFEf";;;notulendebat;29-4-2021 12:21;https://twitter.com/#!/jwgerritsenvand/status/1387743777247399939;;;1387743777247399939;
69renata;depeiling;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @depeiling: Retweet als jij naar het notulendebat kijkt. #notulendebat;;;notulendebat;29-4-2021 12:21;https://twitter.com/#!/69renata/status/1387743777855614976;;;1387743777855614976;
checkma30200361;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:01;https://twitter.com/#!/checkma30200361/status/1387738768539537408;;;1387738768539537408;
checkma30200361;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 12:21;https://twitter.com/#!/checkma30200361/status/1387743814341779463;;;1387743814341779463;
quantumaspect;gertjansegers;;;;;;;;;;;;;Replies to;29-4-2021 12:18;@gertjansegers Hoe veel keer mag het kabinet van jou de fout in gaan en er weer niet van leren? Je houdt zo de… https://t.co/5XZneVK7A4;https://twitter.com/i/web/status/1387743108536979463;twitter.com;;29-4-2021 12:18;https://twitter.com/#!/quantumaspect/status/1387743108536979463;;;1387743108536979463;1387679838237036545
197winstonsmith;quantumaspect;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @QuantumAspect: Hermans: Sorry, mijn oor zit een beetje dicht. Ja, dat zag ik dit hele #notulendebat al.;;;notulendebat;29-4-2021 12:21;https://twitter.com/#!/197winstonsmith/status/1387743818016071684;;;1387743818016071684;
juffetje;eelcohoecke;;;;;;;;;;;;;Mentions;29-4-2021 12:20;RT @EelcoHoecke: #Kaag kon waarschijnlijk niet meteen verschijnen bij het #notulendebat omdat er nog wat geld moest worden overgemaakt naar…;;;kaag notulendebat;29-4-2021 12:20;https://twitter.com/#!/juffetje/status/1387743548259381250;;;1387743548259381250;
juffetje;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:19;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 12:19;https://twitter.com/#!/juffetje/status/1387743452348227586;;;1387743452348227586;
juffetje;wybrenvanhaga;;;;;;;;;;;;;Mentions;29-4-2021 12:20;RT @VrouwvdVrijheid: Heel goed, @WybrenvanHaga! Ik ben ook wel benieuwd naar de notulen m.b.t de strafzaak van Wilders. Laat ze dat ook maa…;;;;29-4-2021 12:20;https://twitter.com/#!/juffetje/status/1387743641914023937;;;1387743641914023937;
juffetje;vrouwvdvrijheid;;;;;;;;;;;;;Mentions;29-4-2021 12:20;RT @VrouwvdVrijheid: Heel goed, @WybrenvanHaga! Ik ben ook wel benieuwd naar de notulen m.b.t de strafzaak van Wilders. Laat ze dat ook maa…;;;;29-4-2021 12:20;https://twitter.com/#!/juffetje/status/1387743641914023937;;;1387743641914023937;
juffetje;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @geertwilderspvv: Een ministerraad vol incompetente bange mensen, narcisten, egoïsten die vooral bezig waren hun eigen hachje te redden.…;;;;29-4-2021 12:21;https://twitter.com/#!/juffetje/status/1387743819739893760;;;1387743819739893760;
mitchunderwood4;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:21;RT @geertwilderspvv: Een ministerraad vol incompetente bange mensen, narcisten, egoïsten die vooral bezig waren hun eigen hachje te redden.…;;;;29-4-2021 12:21;https://twitter.com/#!/mitchunderwood4/status/1387743826668924928;;;1387743826668924928;
edvdijk;neutrinoide;;;;;;;;;;;;;Mentions;29-4-2021 12:21;"RT @neutrinoide: Mevr. Kuik  laat in debat collega Omzigt ook keihard vallen wat een walgelijke partij.  ""Geen idee wat Hoekstra bedoelde m…";;;;29-4-2021 12:21;https://twitter.com/#!/edvdijk/status/1387743849422880770;;;1387743849422880770;
writer_c4w;writer_c4w;;;;;;;;;;;;;Tweet;29-4-2021 12:21;Komen de daders nog aan het woord of wordt dit afgehandeld door hun advocaten? #notulendebat;;;notulendebat;29-4-2021 12:21;https://twitter.com/#!/writer_c4w/status/1387743863226392578;;;1387743863226392578;
tonfvandijk;hermans_sophie;;;;;;;;;;;;;Mentions;29-4-2021 12:15;De kansen voor @hermans_sophie om alsnog staatssecretaris te worden in Rutte IV zijn wel gestegen als gevolg van de… https://t.co/Pt1DoIb9q2;https://twitter.com/i/web/status/1387742304031723525;twitter.com;;29-4-2021 12:15;https://twitter.com/#!/tonfvandijk/status/1387742304031723525;;;1387742304031723525;
collectiefnl;hermans_sophie;;;;;;;;;;;;;Mentions;29-4-2021 12:17;"#notulendebat

Voorzitter @Vera_Bergkamp heeft @hermans_sophie meerdere keren in bescherming genomen.

Sta die krit… https://t.co/PXA8rxrgQq";https://twitter.com/i/web/status/1387742948310323202;twitter.com;notulendebat;29-4-2021 12:17;https://twitter.com/#!/collectiefnl/status/1387742948310323202;;;1387742948310323202;
